citing_paper_id,doi,title,year,venue,authors_raw,authors_detail
2c13ce79922126d33eeab1a40c1e15c8a9d89c2d,10.3390/app13148148,Improved Retinex-Theory-Based Low-Light Image Enhancement Algorithm,2023,Applied Sciences,Jiarui Wang; Han-jiao Wang; Yu Sun; Jie Yang,"[{""id"": ""2295270986"", ""name"": ""Jiarui Wang"", ""source"": ""s2""}, {""id"": ""2334436201"", ""name"": ""Han-jiao Wang"", ""source"": ""s2""}, {""id"": ""2168600643"", ""name"": ""Yu Sun"", ""source"": ""s2""}, {""id"": ""34463165"", ""name"": ""Jie Yang"", ""source"": ""s2""}]"
0feaf9992a05764f3f1a689ad46757a7ba20cf93,10.1109/ICSIP57908.2023.10270950,Targeted Module Design In Low-light Image Enhancement,2023,IEEE International Conference on Signal and Image Processing,Junhao Chen; Meng Zhang,"[{""id"": ""2256837609"", ""name"": ""Junhao Chen"", ""source"": ""s2""}, {""id"": ""2371141264"", ""name"": ""Meng Zhang"", ""source"": ""s2""}]"
68fc10aa814d2927963f20609117e935c8da7e0c,10.1109/ICARM58088.2023.10218913,A Three-Stage Low-Illumination Image Enhancement Method Based on Feature Refining and Its Application in Inspection Robot for High-Voltage Substation Room,2023,International Conference on Advanced Robotics and Mechatronics,Bosi Fu; Hongguang Wang; Yong Jiang; Yifeng Song,"[{""id"": ""2075409552"", ""name"": ""Bosi Fu"", ""source"": ""s2""}, {""id"": ""2125018715"", ""name"": ""Hongguang Wang"", ""source"": ""s2""}, {""id"": ""145859336"", ""name"": ""Yong Jiang"", ""source"": ""s2""}, {""id"": ""2740647"", ""name"": ""Yifeng Song"", ""source"": ""s2""}]"
ea7a7b44ea7f801475d1d86f198facb2e114bef1,10.1109/ICCCNT56998.2023.10308027,A Sequential Model of Neural Networks for Low Light Image Enhancement,2023,International Conference on Computing Communication and Networking Technologies,Naveen Kumar Ashok; S. T. R,"[{""id"": ""2268073959"", ""name"": ""Naveen Kumar Ashok"", ""source"": ""s2""}, {""id"": ""2268076749"", ""name"": ""S. T. R"", ""source"": ""s2""}]"
4e7e1a42c0d5a8b6766fa12d2341d3cff7ebb6d2,10.24132/jwscg.2023.2,ALIVE: Adaptive-Chromaticity for Interactive Low-light Image and Video Enhancement,2023,Journal of WSCG,Sumit Shekhar,"[{""id"": ""35223379"", ""name"": ""Sumit Shekhar"", ""source"": ""s2""}]"
219fc61eacfd11aef565328ca40949a07fda25d1,10.48550/arXiv.2306.16782,Low-Light Enhancement in the Frequency Domain,2023,arXiv.org,In The; Frequency Domain; Hao Chen; Zhi Jin,"[{""id"": ""2085948203"", ""name"": ""In The"", ""source"": ""s2""}, {""id"": ""2220830170"", ""name"": ""Frequency Domain"", ""source"": ""s2""}, {""id"": ""2051536212"", ""name"": ""Hao Chen"", ""source"": ""s2""}, {""id"": ""2111471831"", ""name"": ""Zhi Jin"", ""source"": ""s2""}]"
e7b8fa2281f00ccba1f17589f3bf7b3cfa64f58b,10.1117/12.2680479,DRA-Net: densely residual attention based low-light image enhancement,2023,International Conference on Graphic and Image Processing,Sami Ul Rehman; Ammar Hawbani; Xingfu Wang; Muhammad Hamza; Liang Zhao; Saeed H. Alsamhi; Majjed Al-Qatf,"[{""id"": ""2220645647"", ""name"": ""Sami Ul Rehman"", ""source"": ""s2""}, {""id"": ""3132704"", ""name"": ""Ammar Hawbani"", ""source"": ""s2""}, {""id"": ""2144802055"", ""name"": ""Xingfu Wang"", ""source"": ""s2""}, {""id"": ""1615108183"", ""name"": ""Muhammad Hamza"", ""source"": ""s2""}, {""id"": ""144000223"", ""name"": ""Liang Zhao"", ""source"": ""s2""}, {""id"": ""2220640967"", ""name"": ""Saeed H. Alsamhi"", ""source"": ""s2""}, {""id"": ""1411261544"", ""name"": ""Majjed Al-Qatf"", ""source"": ""s2""}]"
1956f7770663fc45d9035278e39eb14fefcdd76a,10.1609/aaai.v37i3.25486,Polarization-Aware Low-Light Image Enhancement,2023,AAAI Conference on Artificial Intelligence,Chu Zhou; Minggui Teng; Youwei Lyu; Si Li; Chao Xu; Boxin Shi,"[{""id"": ""1491265213"", ""name"": ""Chu Zhou"", ""source"": ""s2""}, {""id"": ""1557343782"", ""name"": ""Minggui Teng"", ""source"": ""s2""}, {""id"": ""1381102412"", ""name"": ""Youwei Lyu"", ""source"": ""s2""}, {""id"": ""2118155941"", ""name"": ""Si Li"", ""source"": ""s2""}, {""id"": ""2190472895"", ""name"": ""Chao Xu"", ""source"": ""s2""}, {""id"": ""35580784"", ""name"": ""Boxin Shi"", ""source"": ""s2""}]"
0f308833cd365c09d36e51f290bf3316c2d587df,10.1007/s11760-023-02661-5,Edge-aware image smoothing via weighted sparse gradient reconstruction,2023,"Signal, Image and Video Processing",Lanling Zeng; Yucheng Chen; Yang Yang; Zhigeng Pan,"[{""id"": ""2100791"", ""name"": ""Lanling Zeng"", ""source"": ""s2""}, {""id"": ""1519043401"", ""name"": ""Yucheng Chen"", ""source"": ""s2""}, {""id"": ""2152915963"", ""name"": ""Yang Yang"", ""source"": ""s2""}, {""id"": ""2069544453"", ""name"": ""Zhigeng Pan"", ""source"": ""s2""}]"
751ae8997220dcbe9d24b90dcc23088ff3fb3753,10.1109/IJCNN54540.2023.10190996,Learning Hierarchical Semantic Information for Efficient Low-Light Image Enhancement,2023,IEEE International Joint Conference on Neural Network,Wenfeng Huang; Xiangyun Liao; Yinling Qian; W. Jia,"[{""id"": ""2158105217"", ""name"": ""Wenfeng Huang"", ""source"": ""s2""}, {""id"": ""2930922"", ""name"": ""Xiangyun Liao"", ""source"": ""s2""}, {""id"": ""2278482"", ""name"": ""Yinling Qian"", ""source"": ""s2""}, {""id"": ""1714410"", ""name"": ""W. Jia"", ""source"": ""s2""}]"
1206c494a6f562a16a82b7eff8b595294361860d,10.48550/arXiv.2306.10286,Enlighten-Anything: When Segment Anything Model Meets Low-Light Image Enhancement,2023,arXiv.org,Qihan Zhao; Xiaofeng Zhang; Hao Tang; Chaochen Gu; Shanying Zhu,"[{""id"": ""2268376879"", ""name"": ""Qihan Zhao"", ""source"": ""s2""}, {""id"": ""2144525229"", ""name"": ""Xiaofeng Zhang"", ""source"": ""s2""}, {""id"": ""145462888"", ""name"": ""Hao Tang"", ""source"": ""s2""}, {""id"": ""5494837"", ""name"": ""Chaochen Gu"", ""source"": ""s2""}, {""id"": ""2160533297"", ""name"": ""Shanying Zhu"", ""source"": ""s2""}]"
5393dbfbd8444ed60d948df3cd698b2f1cfe686c,10.48550/arXiv.2306.07083,LUT-GCE: Lookup Table Global Curve Estimation for Fast Low-light Image Enhancement,2023,arXiv.org,Chang-Hao Wu; Jiangxin Dong; Jinhui Tang,"[{""id"": ""2146290048"", ""name"": ""Chang-Hao Wu"", ""source"": ""s2""}, {""id"": ""3367248"", ""name"": ""Jiangxin Dong"", ""source"": ""s2""}, {""id"": ""152949418"", ""name"": ""Jinhui Tang"", ""source"": ""s2""}]"
f30bda8ca6e82a9de253ba797189bd134c55c4df,,"Large, Complex, and Realistic Safety Clothing and Helmet Detection: Dataset and Method",2023,,Fusheng Yu; Xiaoping Wang; Jiang Li; Shaojin Wu; Jun-jie Zhang; Zhigang Zeng,"[{""id"": ""2219022512"", ""name"": ""Fusheng Yu"", ""source"": ""s2""}, {""id"": ""2144674712"", ""name"": ""Xiaoping Wang"", ""source"": ""s2""}, {""id"": ""2118505917"", ""name"": ""Jiang Li"", ""source"": ""s2""}, {""id"": ""2204169104"", ""name"": ""Shaojin Wu"", ""source"": ""s2""}, {""id"": ""2155570238"", ""name"": ""Jun-jie Zhang"", ""source"": ""s2""}, {""id"": ""2150468817"", ""name"": ""Zhigang Zeng"", ""source"": ""s2""}]"
15216cd6148e5f88258c160d7204688941cb9d5b,10.1088/1742-6596/2478/6/062022,Low-light image enhancement based on simulated multi-exposure fusion,2023,"Journal of Physics, Conference Series",Yongcheng Han; Wenwen Zhang; Weiji He,"[{""id"": ""48386441"", ""name"": ""Yongcheng Han"", ""source"": ""s2""}, {""id"": ""2108037429"", ""name"": ""Wenwen Zhang"", ""source"": ""s2""}, {""id"": ""21659648"", ""name"": ""Weiji He"", ""source"": ""s2""}]"
d61724f51b33e52e434a66f69b3b20f5a92b61ed,10.1109/CVPR52729.2023.02131,Learning a Simple Low-Light Image Enhancer from Paired Low-Light Instances,2023,Computer Vision and Pattern Recognition,Zhenqi Fu; Yan Yang; Xiaotong Tu; Yue Huang; Xinghao Ding; Kai-Kuang Ma,"[{""id"": ""31419775"", ""name"": ""Zhenqi Fu"", ""source"": ""s2""}, {""id"": ""2108850820"", ""name"": ""Yan Yang"", ""source"": ""s2""}, {""id"": ""30693423"", ""name"": ""Xiaotong Tu"", ""source"": ""s2""}, {""id"": ""1950637"", ""name"": ""Yue Huang"", ""source"": ""s2""}, {""id"": ""2713947"", ""name"": ""Xinghao Ding"", ""source"": ""s2""}, {""id"": ""10212005"", ""name"": ""Kai-Kuang Ma"", ""source"": ""s2""}]"
963e564405b948ebb77a24e0f1e5e8bda10acfc8,10.1109/CVPRW59228.2023.00158,NTIRE 2023 Quality Assessment of Video Enhancement Challenge,2023,2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),Xiaohong Liu; Xiongkuo Min; Wei Sun; Yulun Zhang; K. Zhang; R. Timofte; Guangtao Zhai; Yixuan Gao; Y. Cao; Tengchuan Kou; Yunlong Dong; Ziheng Jia; Yilin Li; Wei Wu; Shuming Hu; Sibin Deng; PengXiang Xiao; Ying Chen; Kai Li; Kaiqin Zhao; Kun Yuan; Ming-hui Sun; Heng Cong; Hao Wang; Lingzhi Fu; Yusheng Zhang; Rongyu Zhang; Hang Shi; Qihang Xu; Longan Xiao; Zhiliang Ma; Mirko Agarla; Luigi Celona; C. Rota; R. Schettini; Zhiwei Huang; Yanan Li; Xiaotao Wang; Lei Lei; Hongye Liu; Wei Hong; Ironhead Chuang; Allen Lin; Drake Guan; I-Ying Chen; Kae Lou; Willy Huang; Ya-Hui Tasi; Yvonne S. Kao; Haotian Fan; F. Kong; Shiqi Zhou; Hao Liu; Yuecheng Lai; Shan-guang Chen; Wenqi Wang; Haoning Wu; Chaofeng Chen; Chu-Feng Zhu; Zekun Guo; Shiling Zhao; Haibing Yin; Hongkui Wang; H. Meftah; Sid Ahmed Fezza; W. Hamidouche; Olivier Déforges; Te Shi; Azadeh Mansouri; Hossein Motamednia; Amirhossein Bakhtiari; Ahmad Mahmoudi Aznaveh,"[{""id"": ""2211737291"", ""name"": ""Xiaohong Liu"", ""source"": ""s2""}, {""id"": ""2246414"", ""name"": ""Xiongkuo Min"", ""source"": ""s2""}, {""id"": ""2153198409"", ""name"": ""Wei Sun"", ""source"": ""s2""}, {""id"": ""2410227"", ""name"": ""Yulun Zhang"", ""source"": ""s2""}, {""id"": ""144110274"", ""name"": ""K. Zhang"", ""source"": ""s2""}, {""id"": ""1732855"", ""name"": ""R. Timofte"", ""source"": ""s2""}, {""id"": ""144826390"", ""name"": ""Guangtao Zhai"", ""source"": ""s2""}, {""id"": ""2118544238"", ""name"": ""Yixuan Gao"", ""source"": ""s2""}, {""id"": ""2112823820"", ""name"": ""Y. Cao"", ""source"": ""s2""}, {""id"": ""2131091027"", ""name"": ""Tengchuan Kou"", ""source"": ""s2""}, {""id"": ""2115459224"", ""name"": ""Yunlong Dong"", ""source"": ""s2""}, {""id"": ""122560540"", ""name"": ""Ziheng Jia"", ""source"": ""s2""}, {""id"": ""2223971161"", ""name"": ""Yilin Li"", ""source"": ""s2""}, {""id"": ""2118256981"", ""name"": ""Wei Wu"", ""source"": ""s2""}, {""id"": ""2222705791"", ""name"": ""Shuming Hu"", ""source"": ""s2""}, {""id"": ""31182714"", ""name"": ""Sibin Deng"", ""source"": ""s2""}, {""id"": ""2069589540"", ""name"": ""PengXiang Xiao"", ""source"": ""s2""}, {""id"": ""47558464"", ""name"": ""Ying Chen"", ""source"": ""s2""}, {""id"": ""2158259770"", ""name"": ""Kai Li"", ""source"": ""s2""}, {""id"": ""2213492775"", ""name"": ""Kaiqin Zhao"", ""source"": ""s2""}, {""id"": ""2147397710"", ""name"": ""Kun Yuan"", ""source"": ""s2""}, {""id"": ""2023912529"", ""name"": ""Ming-hui Sun"", ""source"": ""s2""}, {""id"": ""2179020991"", ""name"": ""Heng Cong"", ""source"": ""s2""}, {""id"": ""48016595"", ""name"": ""Hao Wang"", ""source"": ""s2""}, {""id"": ""1955819"", ""name"": ""Lingzhi Fu"", ""source"": ""s2""}, {""id"": ""2108051131"", ""name"": ""Yusheng Zhang"", ""source"": ""s2""}, {""id"": ""46752954"", ""name"": ""Rongyu Zhang"", ""source"": ""s2""}, {""id"": ""2292056539"", ""name"": ""Hang Shi"", ""source"": ""s2""}, {""id"": ""2173071993"", ""name"": ""Qihang Xu"", ""source"": ""s2""}, {""id"": ""2243925292"", ""name"": ""Longan Xiao"", ""source"": ""s2""}, {""id"": ""46953803"", ""name"": ""Zhiliang Ma"", ""source"": ""s2""}, {""id"": ""1913622627"", ""name"": ""Mirko Agarla"", ""source"": ""s2""}, {""id"": ""3390122"", ""name"": ""Luigi Celona"", ""source"": ""s2""}, {""id"": ""50759199"", ""name"": ""C. Rota"", ""source"": ""s2""}, {""id"": ""143940718"", ""name"": ""R. Schettini"", ""source"": ""s2""}, {""id"": ""2156500629"", ""name"": ""Zhiwei Huang"", ""source"": ""s2""}, {""id"": ""2143100474"", ""name"": ""Yanan Li"", ""source"": ""s2""}, {""id"": ""2108031895"", ""name"": ""Xiaotao Wang"", ""source"": ""s2""}, {""id"": ""2066703241"", ""name"": ""Lei Lei"", ""source"": ""s2""}, {""id"": ""153803765"", ""name"": ""Hongye Liu"", ""source"": ""s2""}, {""id"": ""12549768"", ""name"": ""Wei Hong"", ""source"": ""s2""}, {""id"": ""2223970878"", ""name"": ""Ironhead Chuang"", ""source"": ""s2""}, {""id"": ""2054898424"", ""name"": ""Allen Lin"", ""source"": ""s2""}, {""id"": ""2223970404"", ""name"": ""Drake Guan"", ""source"": ""s2""}, {""id"": ""46952591"", ""name"": ""I-Ying Chen"", ""source"": ""s2""}, {""id"": ""2223951699"", ""name"": ""Kae Lou"", ""source"": ""s2""}, {""id"": ""2223972551"", ""name"": ""Willy Huang"", ""source"": ""s2""}, {""id"": ""2093374314"", ""name"": ""Ya-Hui Tasi"", ""source"": ""s2""}, {""id"": ""2104311354"", ""name"": ""Yvonne S. Kao"", ""source"": ""s2""}, {""id"": ""2072838160"", ""name"": ""Haotian Fan"", ""source"": ""s2""}, {""id"": ""12497187"", ""name"": ""F. Kong"", ""source"": ""s2""}, {""id"": ""2110990030"", ""name"": ""Shiqi Zhou"", ""source"": ""s2""}, {""id"": ""2143856718"", ""name"": ""Hao Liu"", ""source"": ""s2""}, {""id"": ""2179636683"", ""name"": ""Yuecheng Lai"", ""source"": ""s2""}, {""id"": ""2144337190"", ""name"": ""Shan-guang Chen"", ""source"": ""s2""}, {""id"": ""2134824679"", ""name"": ""Wenqi Wang"", ""source"": ""s2""}, {""id"": ""120155330"", ""name"": ""Haoning Wu"", ""source"": ""s2""}, {""id"": ""2145764593"", ""name"": ""Chaofeng Chen"", ""source"": ""s2""}, {""id"": ""2206847308"", ""name"": ""Chu-Feng Zhu"", ""source"": ""s2""}, {""id"": ""11634793"", ""name"": ""Zekun Guo"", ""source"": ""s2""}, {""id"": ""2211894502"", ""name"": ""Shiling Zhao"", ""source"": ""s2""}, {""id"": ""39738500"", ""name"": ""Haibing Yin"", ""source"": ""s2""}, {""id"": ""2200085409"", ""name"": ""Hongkui Wang"", ""source"": ""s2""}, {""id"": ""2183483709"", ""name"": ""H. Meftah"", ""source"": ""s2""}, {""id"": ""2657624"", ""name"": ""Sid Ahmed Fezza"", ""source"": ""s2""}, {""id"": ""1931304"", ""name"": ""W. Hamidouche"", ""source"": ""s2""}, {""id"": ""2168252641"", ""name"": ""Olivier Déforges"", ""source"": ""s2""}, {""id"": ""1717095713"", ""name"": ""Te Shi"", ""source"": ""s2""}, {""id"": ""2972300"", ""name"": ""Azadeh Mansouri"", ""source"": ""s2""}, {""id"": ""1752954873"", ""name"": ""Hossein Motamednia"", ""source"": ""s2""}, {""id"": ""31176012"", ""name"": ""Amirhossein Bakhtiari"", ""source"": ""s2""}, {""id"": ""2757076"", ""name"": ""Ahmad Mahmoudi Aznaveh"", ""source"": ""s2""}]"
148f6aaf7b3c43945ea16373b2ac31840e0d890b,10.1109/CVPR52729.2023.01739,DNF: Decouple and Feedback Network for Seeing in the Dark,2023,Computer Vision and Pattern Recognition,Xin Jin; Linghao Han; Z. Li; Chunle Guo; Z. Chai; Chongyi Li,"[{""id"": ""2228232936"", ""name"": ""Xin Jin"", ""source"": ""s2""}, {""id"": ""2118503811"", ""name"": ""Linghao Han"", ""source"": ""s2""}, {""id"": ""1700892"", ""name"": ""Z. Li"", ""source"": ""s2""}, {""id"": ""18158517"", ""name"": ""Chunle Guo"", ""source"": ""s2""}, {""id"": ""2233160728"", ""name"": ""Z. Chai"", ""source"": ""s2""}, {""id"": ""2185949399"", ""name"": ""Chongyi Li"", ""source"": ""s2""}]"
bc786ceae3f1f9ae072d10c76169dac2fc0ce647,10.1109/CVPR52729.2023.01738,You Do Not Need Additional Priors or Regularizers in Retinex-Based Low-Light Image Enhancement,2023,Computer Vision and Pattern Recognition,Huiyuan Fu; Wenkai Zheng; Xiangyu Meng; X. Wang; Chuanming Wang; Huadong Ma,"[{""id"": ""2513605"", ""name"": ""Huiyuan Fu"", ""source"": ""s2""}, {""id"": ""2186746235"", ""name"": ""Wenkai Zheng"", ""source"": ""s2""}, {""id"": ""2150590394"", ""name"": ""Xiangyu Meng"", ""source"": ""s2""}, {""id"": ""47119537"", ""name"": ""X. Wang"", ""source"": ""s2""}, {""id"": ""2109153220"", ""name"": ""Chuanming Wang"", ""source"": ""s2""}, {""id"": ""144258295"", ""name"": ""Huadong Ma"", ""source"": ""s2""}]"
83baf7f47df80af97927ac09399a7d37ed6b7daa,10.1145/3603781.3603911,A Dark Transformation-Equivariant Algorithm for Dark Object Detection,2023,"International Conferences on Computing, Networks and Internet of Things",Tongxu Lin; Junyu Lin; Jingchao Wang; Zhengnan Deng; Guoheng Huang,"[{""id"": ""2220777913"", ""name"": ""Tongxu Lin"", ""source"": ""s2""}, {""id"": ""2110809173"", ""name"": ""Junyu Lin"", ""source"": ""s2""}, {""id"": ""2110124127"", ""name"": ""Jingchao Wang"", ""source"": ""s2""}, {""id"": ""2225133541"", ""name"": ""Zhengnan Deng"", ""source"": ""s2""}, {""id"": ""2376100"", ""name"": ""Guoheng Huang"", ""source"": ""s2""}]"
d31dec2c881a5239743f331a721548e98a2d4998,10.1109/TCSVT.2023.3343696,Learning a Single Convolutional Layer Model for Low Light Image Enhancement,2023,IEEE transactions on circuits and systems for video technology (Print),Yuantong Zhang; Baoxin Teng; Daiqin Yang; Zhenzhong Chen; Haichuan Ma; Gang Li; Wenpeng Ding,"[{""id"": ""2145783565"", ""name"": ""Yuantong Zhang"", ""source"": ""s2""}, {""id"": ""2218135206"", ""name"": ""Baoxin Teng"", ""source"": ""s2""}, {""id"": ""33413258"", ""name"": ""Daiqin Yang"", ""source"": ""s2""}, {""id"": ""48354614"", ""name"": ""Zhenzhong Chen"", ""source"": ""s2""}, {""id"": ""35282551"", ""name"": ""Haichuan Ma"", ""source"": ""s2""}, {""id"": ""143736623"", ""name"": ""Gang Li"", ""source"": ""s2""}, {""id"": ""1737451"", ""name"": ""Wenpeng Ding"", ""source"": ""s2""}]"
96e1e100cd3967124d435f84a59f56bee087d992,10.48550/arXiv.2305.10974,MonoTDP: Twin Depth Perception for Monocular 3D Object Detection in Adverse Scenes,2023,arXiv.org,Xingyuan Li; Jingyuan Liu; Yixin Lei; Long Ma; Xin-Yue Fan; Risheng Liu,"[{""id"": ""50080463"", ""name"": ""Xingyuan Li"", ""source"": ""s2""}, {""id"": ""46700596"", ""name"": ""Jingyuan Liu"", ""source"": ""s2""}, {""id"": ""2217461066"", ""name"": ""Yixin Lei"", ""source"": ""s2""}, {""id"": ""1732160"", ""name"": ""Long Ma"", ""source"": ""s2""}, {""id"": ""2117800366"", ""name"": ""Xin-Yue Fan"", ""source"": ""s2""}, {""id"": ""34469457"", ""name"": ""Risheng Liu"", ""source"": ""s2""}]"
f107c3d6fad9c7ec0ab089f8f55f64eb6d45aa1c,10.1109/CVPRW59228.2023.00445,FLIGHT Mode On: A Feather-Light Network for Low-Light Image Enhancement,2023,2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),Mustafa Ozcan; Hamza Ergezer; Mustafa Ayazoglu,"[{""id"": ""46735404"", ""name"": ""Mustafa Ozcan"", ""source"": ""s2""}, {""id"": ""1980641"", ""name"": ""Hamza Ergezer"", ""source"": ""s2""}, {""id"": ""2614944"", ""name"": ""Mustafa Ayazoglu"", ""source"": ""s2""}]"
9f184d5bc2ebe2df0483c1cd3d55f88577f7b5f8,,"Advancing Unsupervised Low-light Image Enhancement: Noise Estimation, Illumination Interpolation, and Self-Regulation",2023,,Xiao-Fang Liu; Jiaxin Gao; Xin-Yue Fan; Risheng Liu,"[{""id"": ""2110752940"", ""name"": ""Xiao-Fang Liu"", ""source"": ""s2""}, {""id"": ""2170969324"", ""name"": ""Jiaxin Gao"", ""source"": ""s2""}, {""id"": ""2117800366"", ""name"": ""Xin-Yue Fan"", ""source"": ""s2""}, {""id"": ""34469457"", ""name"": ""Risheng Liu"", ""source"": ""s2""}]"
70ddb64e489c8a602ff75bb586e82610d023f793,10.1145/3581783.3611923,Light-VQA: A Multi-Dimensional Quality Assessment Model for Low-Light Video Enhancement,2023,ACM Multimedia,Yunlong Dong; Xiaohong Liu; Yixuan Gao; Xunchu Zhou; Tao Tan; Guangtao Zhai,"[{""id"": ""2198525074"", ""name"": ""Yunlong Dong"", ""source"": ""s2""}, {""id"": ""2211737291"", ""name"": ""Xiaohong Liu"", ""source"": ""s2""}, {""id"": ""2118544238"", ""name"": ""Yixuan Gao"", ""source"": ""s2""}, {""id"": ""2217414612"", ""name"": ""Xunchu Zhou"", ""source"": ""s2""}, {""id"": ""2184837813"", ""name"": ""Tao Tan"", ""source"": ""s2""}, {""id"": ""144826390"", ""name"": ""Guangtao Zhai"", ""source"": ""s2""}]"
4b8e6e3ea62938aad65470b03db87b6f98456029,10.1007/s00371-023-02883-1,FBGAN: multi-scale feature aggregation combined with boosting strategy for low-light image enhancement,2023,The Visual Computer,Bin Jiang; Renjun Wang; Jiawu Dai; Qiao Li; Weiyuan Zeng,"[{""id"": ""2182893942"", ""name"": ""Bin Jiang"", ""source"": ""s2""}, {""id"": ""2051262277"", ""name"": ""Renjun Wang"", ""source"": ""s2""}, {""id"": ""145618711"", ""name"": ""Jiawu Dai"", ""source"": ""s2""}, {""id"": ""2108511746"", ""name"": ""Qiao Li"", ""source"": ""s2""}, {""id"": ""2150082567"", ""name"": ""Weiyuan Zeng"", ""source"": ""s2""}]"
0c7f9187fa2ede5c9111262a0b30e5da608f2cc9,10.3389/fmars.2023.1133881,ULL-SLAM: underwater low-light enhancement for the front-end of visual SLAM,2023,Frontiers in Marine Science,Zhichao Xin; Zhe Wang; Zhibin Yu; Bing Zheng,"[{""id"": ""145781081"", ""name"": ""Zhichao Xin"", ""source"": ""s2""}, {""id"": ""2108196160"", ""name"": ""Zhe Wang"", ""source"": ""s2""}, {""id"": ""144803009"", ""name"": ""Zhibin Yu"", ""source"": ""s2""}, {""id"": ""49721778"", ""name"": ""Bing Zheng"", ""source"": ""s2""}]"
24771591bcd6d97acfd55d85d4197768dbadc47b,10.1117/12.2674697,Cycle-enhance: low-light image enhancement based on CycleGan,2023,"International Conference on Electronic Information Engineering, Big Data and Computer Technology",Yu Zhou; Yanjie Wang; Wenbing Cai,"[{""id"": ""2110633040"", ""name"": ""Yu Zhou"", ""source"": ""s2""}, {""id"": ""2143472997"", ""name"": ""Yanjie Wang"", ""source"": ""s2""}, {""id"": ""2209404865"", ""name"": ""Wenbing Cai"", ""source"": ""s2""}]"
6fe79476857ed052c88499132d586967db142bf0,10.1016/j.compind.2023.103862,An adaptive image enhancement approach for safety monitoring robot under insufficient illumination condition,2023,Computers in industry (Print),Jikun Wang; Weixiang Liang; Jiangang Yang; Shizheng Wang; Zhixin Yang,"[{""id"": ""2167476542"", ""name"": ""Jikun Wang"", ""source"": ""s2""}, {""id"": ""6643699"", ""name"": ""Weixiang Liang"", ""source"": ""s2""}, {""id"": ""2109760899"", ""name"": ""Jiangang Yang"", ""source"": ""s2""}, {""id"": ""2238072288"", ""name"": ""Shizheng Wang"", ""source"": ""s2""}, {""id"": ""2109740645"", ""name"": ""Zhixin Yang"", ""source"": ""s2""}]"
dd6280b57dfadb29e93dd22bbc6ea75384708e35,10.1016/j.dsp.2023.104071,Spatio-temporal propagation and reconstruction for low-light video enhancement,2023,Digit. Signal Process.,Jing Ye; Changzhen Qiu; Zhiyong Zhang,"[{""id"": ""144030865"", ""name"": ""Jing Ye"", ""source"": ""s2""}, {""id"": ""9326186"", ""name"": ""Changzhen Qiu"", ""source"": ""s2""}, {""id"": ""2117992459"", ""name"": ""Zhiyong Zhang"", ""source"": ""s2""}]"
adae17b1e23b5f666b83650d5384a8c72b388666,10.1117/12.2671262,RRANet: low-light image enhancement based on Retinex theory and residual attention,2023,International Conference on Artificial Intelligence and Computer Engineering (ICAICE 2022),Hanyu Du; Yan Wei; Baoxiang Tang,"[{""id"": ""2213786298"", ""name"": ""Hanyu Du"", ""source"": ""s2""}, {""id"": ""2112599289"", ""name"": ""Yan Wei"", ""source"": ""s2""}, {""id"": ""1571690765"", ""name"": ""Baoxiang Tang"", ""source"": ""s2""}]"
794d844d4d72fda2c09acc42a007bf34de98155f,10.1109/ICSP58490.2023.10248827,Research on contrast enhancement algorithm of crop image based on improved camera response,2023,International Conference on the Software Process,Yuxin Jiang; Ying Cuan,"[{""id"": ""2243911677"", ""name"": ""Yuxin Jiang"", ""source"": ""s2""}, {""id"": ""49161275"", ""name"": ""Ying Cuan"", ""source"": ""s2""}]"
a748907d04abc4b8068ccee23a2e004820434141,10.1155/2023/8600543,Artificial Intelligence-Based Digital Media Design Effect Enhancement Mechanism,2023,Advances in Multimedia,Pu Zhao,"[{""id"": ""2204579423"", ""name"": ""Pu Zhao"", ""source"": ""s2""}]"
99df19b0f791b6a713e3e391813187e48f55f66d,10.3390/electronics12081887,Unsupervised Image Enhancement Method Based on Attention Map Network Guidance and Attention Mechanism,2023,Electronics,Mengfei Wu; Taiji Lan; X. Xue; Xin Xu,"[{""id"": ""2406048376"", ""name"": ""Mengfei Wu"", ""source"": ""s2""}, {""id"": ""121507422"", ""name"": ""Taiji Lan"", ""source"": ""s2""}, {""id"": ""9129343"", ""name"": ""X. Xue"", ""source"": ""s2""}, {""id"": ""2211729345"", ""name"": ""Xin Xu"", ""source"": ""s2""}]"
83761e5a30c114046c0fa09fc63d98aed7ae4119,10.1109/TIP.2023.3266171,Multi-Branch and Progressive Network for Low-Light Image Enhancement,2023,IEEE Transactions on Image Processing,Kaibing Zhang; Cheng Yuan; Jie Li; Xinbo Gao; Minqi Li,"[{""id"": ""1723685"", ""name"": ""Kaibing Zhang"", ""source"": ""s2""}, {""id"": ""2214535114"", ""name"": ""Cheng Yuan"", ""source"": ""s2""}, {""id"": ""49298718"", ""name"": ""Jie Li"", ""source"": ""s2""}, {""id"": ""2164214077"", ""name"": ""Xinbo Gao"", ""source"": ""s2""}, {""id"": ""2154747009"", ""name"": ""Minqi Li"", ""source"": ""s2""}]"
